count,groupMetadataID,start_time,end_time,nummsgs,filebase,folder,vehilceID,experimentID
229,c8f54ac0-ebd2-11ee-b297-3b0ad9d5d6c6,1.70301E+18,1.70301E+18,1609405,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703009435/20231219131255.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703009435/20231219131255.record.00000,Van1,1703009435
230,c7c02bda-ebe0-11ee-b297-3b0ad9d5d6c6,1.70301E+18,1.70301E+18,1600315,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703011826/20231219135319.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703011826/20231219135319.record.00000,Van1,1703011826
231,7228e03a-ebf0-11ee-b297-3b0ad9d5d6c6,1.70302E+18,1.70302E+18,1696587,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703014351/20231219144334.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703014351/20231219144334.record.00000,Van1,1703014351
232,21376e38-ec01-11ee-b297-3b0ad9d5d6c6,1.70302E+18,1.70302E+18,1568814,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703017128/20231219152021.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703017128/20231219152021.record.00000,Van1,1703017128
233,b224ef9c-ec10-11ee-b297-3b0ad9d5d6c6,1.70361E+18,1.70361E+18,1588085,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703607716/20231226112253.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703607716/20231226112253.record.00000,Van1,1703607716
234,04151804-ec20-11ee-b297-3b0ad9d5d6c6,1.70361E+18,1.70361E+18,1646362,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703610587/20231226121344.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703610587/20231226121344.record.00000,Van1,1703610587
235,5240e750-ec30-11ee-b297-3b0ad9d5d6c6,1.70361E+18,1.70362E+18,722861,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703614799/20231226132134.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703614799/20231226132134.record.00000,Van1,1703614799
236,e9d67bf2-ec35-11ee-b297-3b0ad9d5d6c6,1.70362E+18,1.70362E+18,1602459,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703617396/20231226140504.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703617396/20231226140504.record.00000,Van1,1703617396
237,cb205756-ec43-11ee-b297-3b0ad9d5d6c6,1.70362E+18,1.70362E+18,1683076,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703619711/20231226144327.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703619711/20231226144327.record.00000,Van1,1703619711
238,9189a2a8-f121-11ee-ba5b-fb353e7798cd,1.70362E+18,1.70362E+18,1603503,/Deployment_2_SEOhio/RedRoute/TRCVan1/1703622416/20231226152835.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1703622416/20231226152835.record.00000,Van1,1703622416
239,df8e3742-ec54-11ee-b297-3b0ad9d5d6c6,1.70369E+18,1.7037E+18,1496842,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703694198/20231227112554.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703694198/20231227112554.record.00000,Van1,1703694198
240,20f0b890-ec64-11ee-b297-3b0ad9d5d6c6,1.7037E+18,1.7037E+18,1598923,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703696204/20231227120238.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703696204/20231227120238.record.00000,Van1,1703696204
241,4d0254fc-ec73-11ee-b297-3b0ad9d5d6c6,1.7037E+18,1.7037E+18,1552770,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703699571/20231227125515.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703699571/20231227125515.record.00000,Van1,1703699571
242,bbbd0cc6-f0dc-11ee-ba1e-fb353e7798cd,1.70371E+18,1.70371E+18,259776,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703705713/20231227144712.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703705713/20231227144712.record.00000,Van1,1703705713
243,c9be2042-f0de-11ee-ba1e-fb353e7798cd,1.70371E+18,1.70371E+18,783072,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703706755/20231227145511.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703706755/20231227145511.record.00000,Van1,1703706755
244,044d976e-f0e5-11ee-ba20-fb353e7798cd,1.70371E+18,1.70371E+18,755552,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703708166/20231227151750.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703708166/20231227151750.record.00000,Van1,1703708166
245,3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,1.70439E+18,1.70439E+18,1683629,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704388641/20240104122313.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704388641/20240104122313.record.00000,Van1,1704388641
246,ba28b352-ec8f-11ee-b297-3b0ad9d5d6c6,1.70439E+18,1.70439E+18,1519525,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704392147/20240104131920.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704392147/20240104131920.record.00000,Van1,1704392147
247,6d62da08-ec9d-11ee-b297-3b0ad9d5d6c6,1.7044E+18,1.7044E+18,1613314,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704397657/20240104144937.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704397657/20240104144937.record.00000,Van1,1704397657
248,71a18322-ecab-11ee-b297-3b0ad9d5d6c6,1.7044E+18,1.7044E+18,1905959,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704400698/20240104154010.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704400698/20240104154010.record.00000,Van1,1704400698
249,25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,1.70448E+18,1.70448E+18,1552139,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704478339/20240105131648.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704478339/20240105131648.record.00000,Van1,1704478339
250,3441fc36-ecca-11ee-b297-3b0ad9d5d6c6,1.70448E+18,1.70448E+18,1639874,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704481104/20240105140207.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704481104/20240105140207.record.00000,Van1,1704481104
251,326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,1.70449E+18,1.70449E+18,1653117,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704485004/20240105150738.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704485004/20240105150738.record.00000,Van1,1704485004
252,f9c5e53e-f0ea-11ee-ba28-fb353e7798cd,1.70482E+18,1.70482E+18,748992,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704816453/20240109111140.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704816453/20240109111140.record.00000,Van1,1704816453
253,fa9cba86-f0f0-11ee-ba2a-fb353e7798cd,1.70482E+18,1.70482E+18,765351,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704819494/20240109120052.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704819494/20240109120052.record.00000,Van1,1704819494
254,53fad09e-f0f7-11ee-ba2f-fb353e7798cd,1.70482E+18,1.70482E+18,780159,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704820960/20240109122415.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704820960/20240109122415.record.00000,Van1,1704820960
255,a901fe40-f0fd-11ee-ba39-fb353e7798cd,1.70482E+18,1.70482E+18,758939,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704822214/20240109125301.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704822214/20240109125301.record.00000,Van1,1704822214
256,961fd9cc-f103-11ee-ba3f-fb353e7798cd,1.70482E+18,1.70482E+18,764772,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704824055/20240109131528.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704824055/20240109131528.record.00000,Van1,1704824055
257,bb4d37d4-f109-11ee-ba46-fb353e7798cd,1.70483E+18,1.70483E+18,748243,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704825423/20240109134225.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704825423/20240109134225.record.00000,Van1,1704825423
258,de493be2-f10f-11ee-ba4b-fb353e7798cd,1.70483E+18,1.70483E+18,735739,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704826706/20240109140045.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704826706/20240109140045.record.00000,Van1,1704826706
259,721a9830-ece6-11ee-b297-3b0ad9d5d6c6,1.70499E+18,1.70499E+18,1595862,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704992559/20240111120641.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704992559/20240111120641.record.00000,Van1,1704992559
260,acd71bc0-ecf4-11ee-9385-ef789ffde1d3,1.705E+18,1.705E+18,1590676,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704995743/20240111125830.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704995743/20240111125830.record.00000,Van1,1704995743
261,d62ee6e8-ed02-11ee-9385-ef789ffde1d3,1.705E+18,1.705E+18,1727846,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704998893/20240111134907.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704998893/20240111134907.record.00000,Van1,1704998893
262,f755cf60-f132-11ee-ba6d-fb353e7798cd,1.705E+18,1.705E+18,1704591,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705002245/20240111144631.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705002245/20240111144631.record.00000,Van1,1705002245
263,9798fe24-f143-11ee-ba78-fb353e7798cd,1.7056E+18,1.7056E+18,1646920,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705597804/20240118122057.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705597804/20240118122057.record.00000,Van1,1705597804
264,35518ec4-f153-11ee-ba88-fb353e7798cd,1.7056E+18,1.7056E+18,1664099,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705601263/20240118131140.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705601263/20240118131140.record.00000,Van1,1705601263
265,ecebb942-f162-11ee-ba97-fb353e7798cd,1.7056E+18,1.70561E+18,1648837,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705604430/20240118140256.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705604430/20240118140256.record.00000,Van1,1705604430
266,1ee938a2-f172-11ee-baa6-fb353e7798cd,1.70561E+18,1.70561E+18,1710172,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705607337/20240118150209.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705607337/20240118150209.record.00000,Van1,1705607337
267,d846a080-f115-11ee-ba51-fb353e7798cd,1.70594E+18,1.70594E+18,761732,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705940333/20240122112502.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705940333/20240122112502.record.00000,Van1,1705940333
268,d454c586-f11c-11ee-ba55-fb353e7798cd,1.70594E+18,1.70594E+18,735818,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705941565/20240122114106.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705941565/20240122114106.record.00000,Van1,1705941565
269,dea29156-f123-11ee-ba5d-fb353e7798cd,1.70594E+18,1.70594E+18,731867,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705943004/20240122120532.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705943004/20240122120532.record.00000,Van1,1705943004
270,7e3d64da-f12d-11ee-ba68-fb353e7798cd,1.70594E+18,1.70595E+18,749476,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705944425/20240122122850.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705944425/20240122122850.record.00000,Van1,1705944425
271,848e44a6-f134-11ee-ba6d-fb353e7798cd,1.70595E+18,1.70595E+18,740152,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705947271/20240122131606.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705947271/20240122131606.record.00000,Van1,1705947271
274,38ac9526-f182-11ee-bab0-fb353e7798cd,1.70603E+18,1.70604E+18,1503397,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706034392/20240123133233.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706034392/20240123133233.record.00000,Van1,1706034392
275,6f5b3612-f18d-11ee-bab8-fb353e7798cd,1.70604E+18,1.70604E+18,1420955,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706036892/20240123141226.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706036892/20240123141226.record.00000,Van1,1706036892
276,d24820c8-f197-11ee-babe-fb353e7798cd,1.70604E+18,1.70604E+18,1641987,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706039562/20240123145339.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706039562/20240123145339.record.00000,Van1,1706039562
277,606347dc-ed12-11ee-9385-ef789ffde1d3,1.7062E+18,1.7062E+18,1821380,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706202501/20240125121102.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706202501/20240125121102.record.00000,Van1,1706202501
278,6f887868-ed21-11ee-9385-ef789ffde1d3,1.70621E+18,1.70621E+18,1664465,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706207953/20240125134057.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706207953/20240125134057.record.00000,Van1,1706207953
279,5c7a9ab2-f13b-11ee-ba72-fb353e7798cd,1.70621E+18,1.70622E+18,815159,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706214692/20240125153356.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706214692/20240125153356.record.00000,Van1,1706214692
282,bf518644-f1a6-11ee-bac9-fb353e7798cd,1.70655E+18,1.70655E+18,1478109,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706545355/20240129112436.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706545355/20240129112436.record.00000,Van1,1706545355
283,3950298e-f1b4-11ee-bad3-fb353e7798cd,1.70655E+18,1.70655E+18,1416366,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706548054/20240129120948.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706548054/20240129120948.record.00000,Van1,1706548054
284,cccc7d32-f1c0-11ee-bada-fb353e7798cd,1.70655E+18,1.70655E+18,1419518,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706550569/20240129125236.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706550569/20240129125236.record.00000,Van1,1706550569
285,a6895b74-f1cd-11ee-bae2-fb353e7798cd,1.70655E+18,1.70656E+18,1399952,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706553667/20240129134326.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706553667/20240129134326.record.00000,Van1,1706553667
286,61b4e416-f1da-11ee-bae8-fb353e7798cd,1.70656E+18,1.70656E+18,1405398,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706556253/20240129142523.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706556253/20240129142523.record.00000,Van1,1706556253
287,fc1e1b6a-f1e6-11ee-baf6-fb353e7798cd,1.70656E+18,1.70656E+18,1392699,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706557888/20240129145252.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706557888/20240129145252.record.00000,Van1,1706557888
288,a231c0b0-f142-11ee-ba76-fb353e7798cd,1.70663E+18,1.70663E+18,737228,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706628644/20240130103326.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706628644/20240130103326.record.00000,Van1,1706628644
289,8e5c4fc2-f149-11ee-ba7f-fb353e7798cd,1.70663E+18,1.70663E+18,755315,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706630134/20240130105708.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706630134/20240130105708.record.00000,Van1,1706630134
290,73bc30cc-f150-11ee-ba84-fb353e7798cd,1.70663E+18,1.70663E+18,753301,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706631389/20240130111809.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706631389/20240130111809.record.00000,Van1,1706631389
291,4c88757c-f157-11ee-ba89-fb353e7798cd,1.70663E+18,1.70663E+18,739831,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706632676/20240130113944.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706632676/20240130113944.record.00000,Van1,1706632676
292,f570c51c-f15d-11ee-ba91-fb353e7798cd,1.70663E+18,1.70663E+18,763434,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706633907/20240130120015.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706633907/20240130120015.record.00000,Van1,1706633907
293,d7cb9c92-f164-11ee-ba97-fb353e7798cd,1.70664E+18,1.70664E+18,758609,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706635174/20240130122130.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706635174/20240130122130.record.00000,Van1,1706635174
294,bf9157f0-f16b-11ee-ba9e-fb353e7798cd,1.70664E+18,1.70664E+18,759298,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706636440/20240130124157.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706636440/20240130124157.record.00000,Van1,1706636440
295,9df14b4e-f172-11ee-baa6-fb353e7798cd,1.70664E+18,1.70664E+18,800781,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706637801/20240130130519.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706637801/20240130130519.record.00000,Van1,1706637801
296,c59a54e0-f179-11ee-baab-fb353e7798cd,1.70664E+18,1.70664E+18,755616,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706639125/20240130132632.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706639125/20240130132632.record.00000,Van1,1706639125
297,c14299be-f180-11ee-bab0-fb353e7798cd,1.70664E+18,1.70664E+18,752319,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706640013/20240130134053.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706640013/20240130134053.record.00000,Van1,1706640013
298,b82476fe-f1f3-11ee-baff-fb353e7798cd,1.7068E+18,1.7068E+18,1665852,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706801495/20240201103518.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706801495/20240201103518.record.00000,Van1,1706801495
299,286e019a-f204-11ee-bb07-fb353e7798cd,1.70681E+18,1.70681E+18,1708225,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706804718/20240201113014.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706804718/20240201113014.record.00000,Van1,1706804718
300,84d96f18-f214-11ee-bb13-fb353e7798cd,1.70681E+18,1.70681E+18,1691858,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706807891/20240201121930.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706807891/20240201121930.record.00000,Van1,1706807891
301,88dd6fbe-f224-11ee-bb21-fb353e7798cd,1.70681E+18,1.70681E+18,1686081,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706812641/20240201134018.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706812641/20240201134018.record.00000,Van1,1706812641
302,61b12e7a-f234-11ee-bb33-fb353e7798cd,1.70682E+18,1.70682E+18,1687891,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706815415/20240201142634.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706815415/20240201142634.record.00000,Van1,1706815415
304,5f6573ba-ed2f-11ee-9385-ef789ffde1d3,1.70724E+18,1.70724E+18,1717067,/Deployment_2_SEOhio/Blue Route/TRCVan1/1707236839/20240206113352.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1707236839/20240206113352.record.00000,Van1,1707236839
305,7cbd932e-f244-11ee-bb3f-fb353e7798cd,1.70725E+18,1.70725E+18,1592757,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707248494/20240206144459.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707248494/20240206144459.record.00000,Van1,1707248494
306,cf831f42-f353-11ee-bb4e-fb353e7798cd,1.70741E+18,1.70741E+18,1693025,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707412240/20240208121603.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707412240/20240208121603.record.00000,Van1,1707412240
307,43a1a35e-f362-11ee-bb4e-fb353e7798cd,1.70742E+18,1.70742E+18,1678827,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707415174/20240208130606.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707415174/20240208130606.record.00000,Van1,1707415174
308,bfde2aec-f370-11ee-bb4e-fb353e7798cd,1.70742E+18,1.70742E+18,1495460,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707418071/20240208134912.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707418071/20240208134912.record.00000,Van1,1707418071
309,0b72a836-f37e-11ee-bb4e-fb353e7798cd,1.70742E+18,1.70742E+18,1468511,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707420345/20240208142756.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707420345/20240208142756.record.00000,Van1,1707420345
310,662741a4-f38a-11ee-bb4e-fb353e7798cd,1.70742E+18,1.70742E+18,1435965,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707422085/20240208150040.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707422085/20240208150040.record.00000,Van1,1707422085
311,65cfbfd6-f396-11ee-bb4e-fb353e7798cd,1.70801E+18,1.70801E+18,1638330,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708011504/20240215104513.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708011504/20240215104513.record.00000,Van1,1708011504
312,c25271be-f3a4-11ee-bb4e-fb353e7798cd,1.70802E+18,1.70802E+18,1692068,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708015127/20240215120202.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708015127/20240215120202.record.00000,Van1,1708015127
313,868de15e-f3b3-11ee-bb4e-fb353e7798cd,1.70803E+18,1.70803E+18,1691034,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708024622/20240215143139.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708024622/20240215143139.record.00000,Van1,1708024622
314,9736e77c-f187-11ee-bab6-fb353e7798cd,1.70845E+18,1.70845E+18,758157,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708445941/20240220112059.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708445941/20240220112059.record.00000,Van1,1708445941
315,c4fca7bc-f18e-11ee-bab8-fb353e7798cd,1.70845E+18,1.70845E+18,823641,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708447851/20240220115310.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708447851/20240220115310.record.00000,Van1,1708447851
316,5774dcde-f196-11ee-babe-fb353e7798cd,1.70845E+18,1.70845E+18,747698,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708450169/20240220123137.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708450169/20240220123137.record.00000,Van1,1708450169
317,51b74168-f19d-11ee-babf-fb353e7798cd,1.70845E+18,1.70845E+18,774460,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708452357/20240220130717.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708452357/20240220130717.record.00000,Van1,1708452357
318,98692fde-f1a4-11ee-bac6-fb353e7798cd,1.70845E+18,1.70845E+18,740315,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708454084/20240220133709.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708454084/20240220133709.record.00000,Van1,1708454084
319,5fc763f6-f1ab-11ee-bacd-fb353e7798cd,1.70846E+18,1.70846E+18,759841,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708455263/20240220135616.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708455263/20240220135616.record.00000,Van1,1708455263
320,99b9f446-f1b2-11ee-bad3-fb353e7798cd,1.70846E+18,1.70846E+18,745922,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708456586/20240220141909.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708456586/20240220141909.record.00000,Van1,1708456586
321,870cfd32-f1b9-11ee-bad5-fb353e7798cd,1.70846E+18,1.70846E+18,773397,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708458029/20240220144125.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708458029/20240220144125.record.00000,Van1,1708458029
322,f12112ba-f1c0-11ee-bada-fb353e7798cd,1.70846E+18,1.70846E+18,798218,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708459148/20240220150126.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708459148/20240220150126.record.00000,Van1,1708459148
323,5f7ce340-f1c8-11ee-bae0-fb353e7798cd,1.70846E+18,1.70846E+18,760851,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708460545/20240220152345.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708460545/20240220152345.record.00000,Van1,1708460545
324,f0bcec4e-ed3e-11ee-9385-ef789ffde1d3,1.70862E+18,1.70862E+18,1891009,/Deployment_2_SEOhio/Blue Route/TRCVan1/1708621747/20240222121231.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1708621747/20240222121231.record.00000,Van1,1708621747
325,3344a3c0-f502-11ee-8afa-cb629b0d53e6,1.70863E+18,1.70863E+18,1633989,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708625632/20240222131450.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708625632/20240222131450.record.00000,Van1,1708625632
326,96ceec56-f1cf-11ee-bae4-fb353e7798cd,1.70863E+18,1.70863E+18,778583,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708631926/20240222150008.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708631926/20240222150008.record.00000,Van1,1708631926
327,3ed4aa16-f1d6-11ee-bae6-fb353e7798cd,1.70863E+18,1.70863E+18,770633,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708633244/20240222152239.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708633244/20240222152239.record.00000,Van1,1708633244
328,236836f6-f1dd-11ee-bae8-fb353e7798cd,1.70863E+18,1.70864E+18,773185,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708634226/20240222153757.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708634226/20240222153757.record.00000,Van1,1708634226
